,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,trial_index,weekId,subjectId,expId,rt,block,top_p,low_p,hi_narr,lo_narr,hi_wide,lo_wide,ticket1_EV,ticket2_EV,difference,choice,EV_chosen,correct,correct_choice,date
25836,26580,25562,9,9,9,xlzkkjryyxse,lt,5054,block_1,50,50,2.2,1.76,4.23,0.11,1.98,2.17,-0.19,1,less,FALSE,ticket2,7/13/2020
25837,26581,25563,11,11,9,xlzkkjryyxse,lt,4065,block_1,80,20,2,1.6,3.85,0.1,1.92,3.1,-1.18,0,more,TRUE,ticket2,7/13/2020
25838,26582,25564,13,13,9,xlzkkjryyxse,lt,3496,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
25839,26583,25565,15,15,9,xlzkkjryyxse,lt,2387,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,1,more,TRUE,ticket1,7/13/2020
25840,26584,25566,17,17,9,xlzkkjryyxse,lt,5050,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
25841,26585,25567,19,19,9,xlzkkjryyxse,lt,2323,block_1,100,0,2.2,1.76,4.23,0.11,2.2,4.23,-2.03,0,more,TRUE,ticket2,7/13/2020
25842,26586,25568,21,21,9,xlzkkjryyxse,lt,4053,block_1,10,90,2.2,1.76,4.23,0.11,1.804,0.522,1.282,1,more,TRUE,ticket1,7/13/2020
25843,26587,25569,23,23,9,xlzkkjryyxse,lt,4975,block_1,90,10,1,0.8,1.92,0.05,0.98,1.733,-0.753,0,more,TRUE,ticket2,7/13/2020
25844,26588,25570,26,26,9,xlzkkjryyxse,lt,4789,block_2,80,20,65,52,125,3.25,62.4,100.65,-38.25,0,more,TRUE,ticket2,7/13/2020
25845,26589,25571,28,28,9,xlzkkjryyxse,lt,3201,block_2,30,70,70,56,134.5,3.5,60.2,42.8,17.4,1,more,TRUE,ticket1,7/13/2020
25846,26590,25572,30,30,9,xlzkkjryyxse,lt,3861,block_2,90,10,65,52,125,3.25,63.7,112.825,-49.125,0,more,TRUE,ticket2,7/13/2020
25847,26591,25573,32,32,9,xlzkkjryyxse,lt,3990,block_2,20,80,50,40,96.25,2.5,42,21.25,20.75,1,more,TRUE,ticket1,7/13/2020
25848,26592,25574,34,34,9,xlzkkjryyxse,lt,3262,block_2,60,40,40,32,77,2,36.8,47,-10.2,0,more,TRUE,ticket2,7/13/2020
25849,26593,25575,36,36,9,xlzkkjryyxse,lt,3668,block_2,10,90,70,56,134.5,3.5,57.4,16.6,40.8,1,more,TRUE,ticket1,7/13/2020
25850,26594,25576,38,38,9,xlzkkjryyxse,lt,3849,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
25851,26595,25577,40,40,9,xlzkkjryyxse,lt,2594,block_2,100,0,55,44,105.75,2.75,55,105.75,-50.75,0,more,TRUE,ticket2,7/13/2020
25852,26596,25578,42,42,9,xlzkkjryyxse,lt,4188,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,0,more,TRUE,ticket2,7/13/2020
25853,26597,25579,44,44,9,xlzkkjryyxse,lt,8510,block_2,50,50,45,36,86.5,2.25,40.5,44.375,-3.875,0,more,TRUE,ticket2,7/13/2020
25854,26598,25580,47,47,9,xlzkkjryyxse,lt,3021,block_3,80,20,240,192,461.5,12,230.4,371.6,-141.2,0,more,TRUE,ticket2,7/13/2020
25855,26599,25581,49,49,9,xlzkkjryyxse,lt,4480,block_3,50,50,220,176,423,11,198,217,-19,0,more,TRUE,ticket2,7/13/2020
25856,26600,25582,51,51,9,xlzkkjryyxse,lt,6755,block_3,40,60,200,160,384.5,10,176,159.8,16.2,1,more,TRUE,ticket1,7/13/2020
25857,26601,25583,53,53,9,xlzkkjryyxse,lt,2892,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
25858,26602,25584,55,55,9,xlzkkjryyxse,lt,3778,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,0,more,TRUE,ticket2,7/13/2020
25859,26603,25585,57,57,9,xlzkkjryyxse,lt,2211,block_3,10,90,220,176,423,11,180.4,52.2,128.2,1,more,TRUE,ticket1,7/13/2020
25860,26604,25586,59,59,9,xlzkkjryyxse,lt,5091,block_3,70,30,200,160,384.5,10,188,272.15,-84.15,0,more,TRUE,ticket2,7/13/2020
25861,26605,25587,61,61,9,xlzkkjryyxse,lt,3178,block_3,30,70,200,160,384.5,10,172,122.35,49.65,1,more,TRUE,ticket1,7/13/2020
25862,26606,25588,63,63,9,xlzkkjryyxse,lt,3418,block_3,20,80,240,192,461.5,12,201.6,101.9,99.7,1,more,TRUE,ticket1,7/13/2020
25863,26607,25589,65,65,9,xlzkkjryyxse,lt,1962,block_3,90,10,150,120,288.5,7.5,147,260.4,-113.4,0,more,TRUE,ticket2,7/13/2020
25864,26608,28260,5,5,10,xlzkkjryyxse,lt,1753,block_1,50,50,1.8,1.44,3.46,0.09,1.62,1.775,-0.155,0,more,TRUE,ticket2,7/13/2020
25865,26609,28261,7,7,10,xlzkkjryyxse,lt,2128,block_1,70,30,2.4,1.92,4.62,0.12,2.256,3.27,-1.014,0,more,TRUE,ticket2,7/13/2020
25866,26610,28262,9,9,10,xlzkkjryyxse,lt,3228,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,1,more,TRUE,ticket1,7/13/2020
25867,26611,28263,11,11,10,xlzkkjryyxse,lt,3050,block_1,40,60,2.4,1.92,4.62,0.12,2.112,1.92,0.192,1,more,TRUE,ticket1,7/13/2020
25868,26612,28264,13,13,10,xlzkkjryyxse,lt,3849,block_1,60,40,2.8,2.24,5.38,0.14,2.576,3.284,-0.708,0,more,TRUE,ticket2,7/13/2020
25869,26613,28265,15,15,10,xlzkkjryyxse,lt,4100,block_1,100,0,2.4,1.92,4.62,0.12,2.4,4.62,-2.22,0,more,TRUE,ticket2,7/13/2020
25870,26614,28266,17,17,10,xlzkkjryyxse,lt,3705,block_1,10,90,2,1.6,3.85,0.1,1.64,0.475,1.165,1,more,TRUE,ticket1,7/13/2020
25871,26615,28267,19,19,10,xlzkkjryyxse,lt,3035,block_1,20,80,1.6,1.28,3.08,0.08,1.344,0.68,0.664,1,more,TRUE,ticket1,7/13/2020
25872,26616,28268,21,21,10,xlzkkjryyxse,lt,3063,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
25873,26617,28269,23,23,10,xlzkkjryyxse,lt,4711,block_1,90,10,1.8,1.44,3.46,0.09,1.764,3.123,-1.359,0,more,TRUE,ticket2,7/13/2020
25874,26618,28270,26,26,10,xlzkkjryyxse,lt,3271,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
25875,26619,28271,28,28,10,xlzkkjryyxse,lt,2345,block_2,60,40,65,52,125,3.25,59.8,76.3,-16.5,0,more,TRUE,ticket2,7/13/2020
25876,26620,28272,30,30,10,xlzkkjryyxse,lt,3014,block_2,40,60,60,48,115.5,3,52.8,48,4.8,1,more,TRUE,ticket1,7/13/2020
25877,26621,28273,32,32,10,xlzkkjryyxse,lt,2961,block_2,20,80,55,44,105.75,2.75,46.2,23.35,22.85,1,more,TRUE,ticket1,7/13/2020
25878,26622,28274,34,34,10,xlzkkjryyxse,lt,4668,block_2,70,30,50,40,96.25,2.5,47,68.125,-21.125,0,more,TRUE,ticket2,7/13/2020
25879,26623,28275,36,36,10,xlzkkjryyxse,lt,2277,block_2,30,70,55,44,105.75,2.75,47.3,33.65,13.65,1,more,TRUE,ticket1,7/13/2020
25880,26624,28276,38,38,10,xlzkkjryyxse,lt,9562,block_2,10,90,55,44,105.75,2.75,45.1,13.05,32.05,1,more,TRUE,ticket1,7/13/2020
25881,26625,28277,40,40,10,xlzkkjryyxse,lt,2277,block_2,100,0,55,44,105.75,2.75,55,105.75,-50.75,0,more,TRUE,ticket2,7/13/2020
25882,26626,28278,42,42,10,xlzkkjryyxse,lt,3013,block_2,80,20,50,40,96.25,2.5,48,77.5,-29.5,0,more,TRUE,ticket2,7/13/2020
25883,26627,28279,44,44,10,xlzkkjryyxse,lt,3150,block_2,50,50,60,48,115.5,3,54,59.25,-5.25,0,more,TRUE,ticket2,7/13/2020
25884,26628,28280,47,47,10,xlzkkjryyxse,lt,3723,block_3,90,10,220,176,423,11,215.6,381.8,-166.2,0,more,TRUE,ticket2,7/13/2020
25885,26629,28281,49,49,10,xlzkkjryyxse,lt,8488,block_3,30,70,190,152,365.5,9.5,163.4,116.3,47.1,1,more,TRUE,ticket1,7/13/2020
25886,26630,28282,51,51,10,xlzkkjryyxse,lt,4476,block_3,60,40,180,144,346,9,165.6,211.2,-45.6,0,more,TRUE,ticket2,7/13/2020
25887,26631,28283,53,53,10,xlzkkjryyxse,lt,4442,block_3,70,30,190,152,365.5,9.5,178.6,258.7,-80.1,0,more,TRUE,ticket2,7/13/2020
25888,26632,28284,55,55,10,xlzkkjryyxse,lt,4240,block_3,80,20,170,136,327,8.5,163.2,263.3,-100.1,0,more,TRUE,ticket2,7/13/2020
25889,26633,28285,57,57,10,xlzkkjryyxse,lt,3965,block_3,100,0,200,160,384.5,10,200,384.5,-184.5,0,more,TRUE,ticket2,7/13/2020
25890,26634,28286,59,59,10,xlzkkjryyxse,lt,3391,block_3,20,80,180,144,346,9,151.2,76.4,74.8,1,more,TRUE,ticket1,7/13/2020
25891,26635,28287,61,61,10,xlzkkjryyxse,lt,3645,block_3,10,90,190,152,365.5,9.5,155.8,45.1,110.7,1,more,TRUE,ticket1,7/13/2020
25892,26636,28288,63,63,10,xlzkkjryyxse,lt,2833,block_3,50,50,190,152,365.5,9.5,171,187.5,-16.5,0,more,TRUE,ticket2,7/13/2020
25893,26637,28289,65,65,10,xlzkkjryyxse,lt,3865,block_3,40,60,220,176,423,11,193.6,175.8,17.8,1,more,TRUE,ticket1,7/13/2020
25894,26638,30870,5,5,11,xlzkkjryyxse,lt,2907,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,0,less,FALSE,ticket1,7/13/2020
25895,26639,30871,7,7,11,xlzkkjryyxse,lt,1641,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
25896,26640,30872,9,9,11,xlzkkjryyxse,lt,2379,block_1,40,60,2.6,2.08,5,0.13,2.288,2.078,0.21,1,more,TRUE,ticket1,7/13/2020
25897,26641,30873,11,11,11,xlzkkjryyxse,lt,2323,block_1,20,80,2.2,1.76,4.23,0.11,1.848,0.934,0.914,1,more,TRUE,ticket1,7/13/2020
25898,26642,30874,13,13,11,xlzkkjryyxse,lt,3394,block_1,100,0,2,1.6,3.85,0.1,2,3.85,-1.85,0,more,TRUE,ticket2,7/13/2020
25899,26643,30875,15,15,11,xlzkkjryyxse,lt,2022,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
25900,26644,30876,17,17,11,xlzkkjryyxse,lt,2964,block_1,90,10,2.2,1.76,4.23,0.11,2.156,3.818,-1.662,0,more,TRUE,ticket2,7/13/2020
25901,26645,30877,19,19,11,xlzkkjryyxse,lt,1509,block_1,60,40,1.8,1.44,3.46,0.09,1.656,2.112,-0.456,0,more,TRUE,ticket2,7/13/2020
25902,26646,30878,21,21,11,xlzkkjryyxse,lt,2642,block_1,10,90,1.6,1.28,3.08,0.08,1.312,0.38,0.932,1,more,TRUE,ticket1,7/13/2020
25903,26647,30879,23,23,11,xlzkkjryyxse,lt,2046,block_1,50,50,2.4,1.92,4.62,0.12,2.16,2.37,-0.21,0,more,TRUE,ticket2,7/13/2020
25904,26648,30880,26,26,11,xlzkkjryyxse,lt,1798,block_2,60,40,40,32,77,2,36.8,47,-10.2,0,more,TRUE,ticket2,7/13/2020
25905,26649,30881,28,28,11,xlzkkjryyxse,lt,1663,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
25906,26650,30882,30,30,11,xlzkkjryyxse,lt,2519,block_2,100,0,65,52,125,3.25,65,125,-60,0,more,TRUE,ticket2,7/13/2020
25907,26651,30883,32,32,11,xlzkkjryyxse,lt,2124,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
25908,26652,30884,34,34,11,xlzkkjryyxse,lt,2168,block_2,70,30,60,48,115.5,3,56.4,81.75,-25.35,0,more,TRUE,ticket2,7/13/2020
25909,26653,30885,36,36,11,xlzkkjryyxse,lt,2601,block_2,20,80,55,44,105.75,2.75,46.2,23.35,22.85,1,more,TRUE,ticket1,7/13/2020
25910,26654,30886,38,38,11,xlzkkjryyxse,lt,1865,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
25911,26655,30887,40,40,11,xlzkkjryyxse,lt,1504,block_2,50,50,60,48,115.5,3,54,59.25,-5.25,0,more,TRUE,ticket2,7/13/2020
25912,26656,30888,42,42,11,xlzkkjryyxse,lt,1645,block_2,40,60,65,52,125,3.25,57.2,51.95,5.25,1,more,TRUE,ticket1,7/13/2020
25913,26657,30889,44,44,11,xlzkkjryyxse,lt,3167,block_2,30,70,60,48,115.5,3,51.6,36.75,14.85,1,more,TRUE,ticket1,7/13/2020
25914,26658,30890,47,47,11,xlzkkjryyxse,lt,2863,block_3,30,70,190,152,365.5,9.5,163.4,116.3,47.1,1,more,TRUE,ticket1,7/13/2020
25915,26659,30891,49,49,11,xlzkkjryyxse,lt,1583,block_3,10,90,210,168,404,10.5,172.2,49.85,122.35,1,more,TRUE,ticket1,7/13/2020
25916,26660,30892,51,51,11,xlzkkjryyxse,lt,2079,block_3,50,50,230,184,442.5,11.5,207,227,-20,0,more,TRUE,ticket2,7/13/2020
25917,26661,30893,53,53,11,xlzkkjryyxse,lt,1555,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
25918,26662,30894,55,55,11,xlzkkjryyxse,lt,1634,block_3,90,10,250,200,481,12.5,245,434.15,-189.15,0,more,TRUE,ticket2,7/13/2020
25919,26663,30895,57,57,11,xlzkkjryyxse,lt,1815,block_3,100,0,220,176,423,11,220,423,-203,0,more,TRUE,ticket2,7/13/2020
25920,26664,30896,59,59,11,xlzkkjryyxse,lt,1821,block_3,70,30,220,176,423,11,206.8,299.4,-92.6,0,more,TRUE,ticket2,7/13/2020
25921,26665,30897,61,61,11,xlzkkjryyxse,lt,1533,block_3,80,20,210,168,404,10.5,201.6,325.3,-123.7,0,more,TRUE,ticket2,7/13/2020
25922,26666,30898,63,63,11,xlzkkjryyxse,lt,1867,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,0,more,TRUE,ticket2,7/13/2020
25923,26667,30899,65,65,11,xlzkkjryyxse,lt,6191,block_3,40,60,230,184,442.5,11.5,202.4,183.9,18.5,1,more,TRUE,ticket1,7/13/2020
25924,26668,33480,5,5,12,xlzkkjryyxse,lt,2839,block_1,100,0,2.2,1.76,4.23,0.11,2.2,4.23,-2.03,0,more,TRUE,ticket2,7/13/2020
25925,26669,33481,7,7,12,xlzkkjryyxse,lt,2332,block_1,50,50,2,1.6,3.85,0.1,1.8,1.975,-0.175,0,more,TRUE,ticket2,7/13/2020
25926,26670,33482,9,9,12,xlzkkjryyxse,lt,3328,block_1,10,90,1.4,1.12,2.69,0.07,1.148,0.332,0.816,1,more,TRUE,ticket1,7/13/2020
25927,26671,33483,11,11,12,xlzkkjryyxse,lt,2737,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
25928,26672,33484,13,13,12,xlzkkjryyxse,lt,3473,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
25929,26673,33485,15,15,12,xlzkkjryyxse,lt,2759,block_1,90,10,2.4,1.92,4.62,0.12,2.352,4.17,-1.818,0,more,TRUE,ticket2,7/13/2020
25930,26674,33486,17,17,12,xlzkkjryyxse,lt,2103,block_1,40,60,1.4,1.12,2.69,0.07,1.232,1.118,0.114,1,more,TRUE,ticket1,7/13/2020
25931,26675,33487,19,19,12,xlzkkjryyxse,lt,3087,block_1,20,80,2,1.6,3.85,0.1,1.68,0.85,0.83,1,more,TRUE,ticket1,7/13/2020
25932,26676,33488,21,21,12,xlzkkjryyxse,lt,2851,block_1,30,70,2.6,2.08,5,0.13,2.236,1.591,0.645,1,more,TRUE,ticket1,7/13/2020
25933,26677,33489,23,23,12,xlzkkjryyxse,lt,3026,block_1,80,20,2,1.6,3.85,0.1,1.92,3.1,-1.18,0,more,TRUE,ticket2,7/13/2020
25934,26678,33490,26,26,12,xlzkkjryyxse,lt,2376,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
25935,26679,33491,28,28,12,xlzkkjryyxse,lt,2503,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
25936,26680,33492,30,30,12,xlzkkjryyxse,lt,2329,block_2,60,40,45,36,86.5,2.25,41.4,52.8,-11.4,0,more,TRUE,ticket2,7/13/2020
25937,26681,33493,32,32,12,xlzkkjryyxse,lt,1733,block_2,100,0,60,48,115.5,3,60,115.5,-55.5,0,more,TRUE,ticket2,7/13/2020
25938,26682,33494,34,34,12,xlzkkjryyxse,lt,1962,block_2,20,80,65,52,125,3.25,54.6,27.6,27,1,more,TRUE,ticket1,7/13/2020
25939,26683,33495,36,36,12,xlzkkjryyxse,lt,2375,block_2,10,90,50,40,96.25,2.5,41,11.875,29.125,1,more,TRUE,ticket1,7/13/2020
25940,26684,33496,38,38,12,xlzkkjryyxse,lt,2753,block_2,30,70,60,48,115.5,3,51.6,36.75,14.85,1,more,TRUE,ticket1,7/13/2020
25941,26685,33497,40,40,12,xlzkkjryyxse,lt,2015,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,0,more,TRUE,ticket2,7/13/2020
25942,26686,33498,42,42,12,xlzkkjryyxse,lt,5726,block_2,40,60,65,52,125,3.25,57.2,51.95,5.25,1,more,TRUE,ticket1,7/13/2020
25943,26687,33499,44,44,12,xlzkkjryyxse,lt,6136,block_2,50,50,60,48,115.5,3,54,59.25,-5.25,1,less,FALSE,ticket2,7/13/2020
25944,26688,33500,47,47,12,xlzkkjryyxse,lt,1514,block_3,80,20,190,152,365.5,9.5,182.4,294.3,-111.9,0,more,TRUE,ticket2,7/13/2020
25945,26689,33501,49,49,12,xlzkkjryyxse,lt,1806,block_3,50,50,200,160,384.5,10,180,197.25,-17.25,1,less,FALSE,ticket2,7/13/2020
25946,26690,33502,51,51,12,xlzkkjryyxse,lt,2517,block_3,20,80,200,160,384.5,10,168,84.9,83.1,1,more,TRUE,ticket1,7/13/2020
25947,26691,33503,53,53,12,xlzkkjryyxse,lt,1569,block_3,90,10,190,152,365.5,9.5,186.2,329.9,-143.7,0,more,TRUE,ticket2,7/13/2020
25948,26692,33504,55,55,12,xlzkkjryyxse,lt,1960,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,0,more,TRUE,ticket2,7/13/2020
25949,26693,33505,57,57,12,xlzkkjryyxse,lt,2019,block_3,10,90,180,144,346,9,147.6,42.7,104.9,1,more,TRUE,ticket1,7/13/2020
25950,26694,33506,59,59,12,xlzkkjryyxse,lt,1859,block_3,100,0,200,160,384.5,10,200,384.5,-184.5,0,more,TRUE,ticket2,7/13/2020
25951,26695,33507,61,61,12,xlzkkjryyxse,lt,1518,block_3,70,30,200,160,384.5,10,188,272.15,-84.15,0,more,TRUE,ticket2,7/13/2020
25952,26696,33508,63,63,12,xlzkkjryyxse,lt,1622,block_3,30,70,210,168,404,10.5,180.6,128.55,52.05,1,more,TRUE,ticket1,7/13/2020
25953,26697,33509,65,65,12,xlzkkjryyxse,lt,3489,block_3,40,60,160,128,307.5,8,140.8,127.8,13,1,more,TRUE,ticket1,7/13/2020
25954,26698,3031,7,7,1,xyzqnyfeiyxh,lt,5333,block_1,40,60,2.2,1.76,4.23,0.11,1.936,1.758,0.178,1,more,TRUE,ticket1,7/13/2020
25955,26699,3032,9,9,1,xyzqnyfeiyxh,lt,2709,block_1,80,20,1.8,1.44,3.46,0.09,1.728,2.786,-1.058,0,more,TRUE,ticket2,7/13/2020
25956,26700,3033,11,11,1,xyzqnyfeiyxh,lt,2917,block_1,70,30,1.6,1.28,3.08,0.08,1.504,2.18,-0.676,0,more,TRUE,ticket2,7/13/2020
25957,26701,3034,13,13,1,xyzqnyfeiyxh,lt,2350,block_1,90,10,2.2,1.76,4.23,0.11,2.156,3.818,-1.662,0,more,TRUE,ticket2,7/13/2020
25958,26702,3035,15,15,1,xyzqnyfeiyxh,lt,2413,block_1,100,0,1.6,1.28,3.08,0.08,1.6,3.08,-1.48,0,more,TRUE,ticket2,7/13/2020
25959,26703,3036,17,17,1,xyzqnyfeiyxh,lt,3360,block_1,20,80,1.6,1.28,3.08,0.08,1.344,0.68,0.664,1,more,TRUE,ticket1,7/13/2020
25960,26704,3037,19,19,1,xyzqnyfeiyxh,lt,6042,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
25961,26705,3038,21,21,1,xyzqnyfeiyxh,lt,2293,block_1,10,90,2,1.6,3.85,0.1,1.64,0.475,1.165,1,more,TRUE,ticket1,7/13/2020
25962,26706,3039,23,23,1,xyzqnyfeiyxh,lt,3316,block_1,30,70,2.2,1.76,4.23,0.11,1.892,1.346,0.546,1,more,TRUE,ticket1,7/13/2020
25963,26707,3040,26,26,1,xyzqnyfeiyxh,lt,2930,block_2,80,20,65,52,125,3.25,62.4,100.65,-38.25,0,more,TRUE,ticket2,7/13/2020
25964,26708,3041,28,28,1,xyzqnyfeiyxh,lt,2265,block_2,60,40,50,40,96.25,2.5,46,58.75,-12.75,0,more,TRUE,ticket2,7/13/2020
25965,26709,3042,30,30,1,xyzqnyfeiyxh,lt,1649,block_2,50,50,65,52,125,3.25,58.5,64.125,-5.625,0,more,TRUE,ticket2,7/13/2020
25966,26710,3043,32,32,1,xyzqnyfeiyxh,lt,2920,block_2,100,0,50,40,96.25,2.5,50,96.25,-46.25,0,more,TRUE,ticket2,7/13/2020
25967,26711,3044,34,34,1,xyzqnyfeiyxh,lt,2357,block_2,90,10,70,56,134.5,3.5,68.6,121.4,-52.8,0,more,TRUE,ticket2,7/13/2020
25968,26712,3045,36,36,1,xyzqnyfeiyxh,lt,3669,block_2,20,80,55,44,105.75,2.75,46.2,23.35,22.85,1,more,TRUE,ticket1,7/13/2020
25969,26713,3046,38,38,1,xyzqnyfeiyxh,lt,3519,block_2,30,70,60,48,115.5,3,51.6,36.75,14.85,1,more,TRUE,ticket1,7/13/2020
25970,26714,3047,40,40,1,xyzqnyfeiyxh,lt,3297,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,0,more,TRUE,ticket2,7/13/2020
25971,26715,3048,42,42,1,xyzqnyfeiyxh,lt,1770,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
25972,26716,3049,44,44,1,xyzqnyfeiyxh,lt,3662,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
25973,26717,3050,47,47,1,xyzqnyfeiyxh,lt,2368,block_3,70,30,220,176,423,11,206.8,299.4,-92.6,0,more,TRUE,ticket2,7/13/2020
25974,26718,3051,49,49,1,xyzqnyfeiyxh,lt,2242,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
25975,26719,3052,51,51,1,xyzqnyfeiyxh,lt,2062,block_3,10,90,170,136,327,8.5,139.4,40.35,99.05,1,more,TRUE,ticket1,7/13/2020
25976,26720,3053,53,53,1,xyzqnyfeiyxh,lt,2754,block_3,20,80,180,144,346,9,151.2,76.4,74.8,1,more,TRUE,ticket1,7/13/2020
25977,26721,3054,55,55,1,xyzqnyfeiyxh,lt,2742,block_3,30,70,230,184,442.5,11.5,197.8,140.8,57,1,more,TRUE,ticket1,7/13/2020
25978,26722,3055,57,57,1,xyzqnyfeiyxh,lt,2601,block_3,90,10,220,176,423,11,215.6,381.8,-166.2,0,more,TRUE,ticket2,7/13/2020
25979,26723,3056,59,59,1,xyzqnyfeiyxh,lt,2008,block_3,50,50,220,176,423,11,198,217,-19,0,more,TRUE,ticket2,7/13/2020
25980,26724,3057,61,61,1,xyzqnyfeiyxh,lt,1786,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,0,more,TRUE,ticket2,7/13/2020
25981,26725,3058,63,63,1,xyzqnyfeiyxh,lt,2258,block_3,80,20,190,152,365.5,9.5,182.4,294.3,-111.9,0,more,TRUE,ticket2,7/13/2020
25982,26726,3059,65,65,1,xyzqnyfeiyxh,lt,2240,block_3,40,60,190,152,365.5,9.5,167.2,151.9,15.3,1,more,TRUE,ticket1,7/13/2020
25983,26727,6030,5,5,2,xyzqnyfeiyxh,lt,9408,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,0,less,FALSE,ticket1,7/13/2020
25984,26728,6031,7,7,2,xyzqnyfeiyxh,lt,1740,block_1,100,0,1.8,1.44,3.46,0.09,1.8,3.46,-1.66,0,more,TRUE,ticket2,7/13/2020
25985,26729,6032,9,9,2,xyzqnyfeiyxh,lt,4579,block_1,80,20,3,2.4,5.77,0.15,2.88,4.646,-1.766,0,more,TRUE,ticket2,7/13/2020
25986,26730,6033,11,11,2,xyzqnyfeiyxh,lt,3597,block_1,10,90,2,1.6,3.85,0.1,1.64,0.475,1.165,1,more,TRUE,ticket1,7/13/2020
25987,26731,6035,15,15,2,xyzqnyfeiyxh,lt,6051,block_1,60,40,2.2,1.76,4.23,0.11,2.024,2.582,-0.558,0,more,TRUE,ticket2,7/13/2020
25988,26732,6036,17,17,2,xyzqnyfeiyxh,lt,3942,block_1,20,80,2.2,1.76,4.23,0.11,1.848,0.934,0.914,1,more,TRUE,ticket1,7/13/2020
25989,26733,6037,19,19,2,xyzqnyfeiyxh,lt,2136,block_1,90,10,1.6,1.28,3.08,0.08,1.568,2.78,-1.212,0,more,TRUE,ticket2,7/13/2020
25990,26734,6038,21,21,2,xyzqnyfeiyxh,lt,3961,block_1,70,30,2.4,1.92,4.62,0.12,2.256,3.27,-1.014,0,more,TRUE,ticket2,7/13/2020
25991,26735,6039,23,23,2,xyzqnyfeiyxh,lt,3210,block_1,40,60,2.4,1.92,4.62,0.12,2.112,1.92,0.192,1,more,TRUE,ticket1,7/13/2020
25992,26736,6040,26,26,2,xyzqnyfeiyxh,lt,2533,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
25993,26737,6041,28,28,2,xyzqnyfeiyxh,lt,5002,block_2,40,60,75,60,144.25,3.75,66,59.95,6.05,1,more,TRUE,ticket1,7/13/2020
25994,26738,6042,30,30,2,xyzqnyfeiyxh,lt,2796,block_2,70,30,60,48,115.5,3,56.4,81.75,-25.35,0,more,TRUE,ticket2,7/13/2020
25995,26739,6043,32,32,2,xyzqnyfeiyxh,lt,1984,block_2,80,20,65,52,125,3.25,62.4,100.65,-38.25,0,more,TRUE,ticket2,7/13/2020
25996,26740,6044,34,34,2,xyzqnyfeiyxh,lt,3616,block_2,60,40,60,48,115.5,3,55.2,70.5,-15.3,0,more,TRUE,ticket2,7/13/2020
25997,26741,6045,36,36,2,xyzqnyfeiyxh,lt,2942,block_2,100,0,65,52,125,3.25,65,125,-60,0,more,TRUE,ticket2,7/13/2020
