,Unnamed: 0,Unnamed: 0.1,trial_index,weekId,subjectId,expId,rt,small_amount,large_amount,later_delay,choice,date
19959,4858,55,55,2,ttjarwetnfaz,itc,1402.0,25.0,75.0,8.0,1,07/13/2020
19960,4859,57,57,2,ttjarwetnfaz,itc,1188.0,49.0,50.0,51.0,0,07/13/2020
19961,7533,5,5,3,ttjarwetnfaz,itc,2829.0,6.0,25.0,198.0,0,07/13/2020
19962,7534,7,7,3,ttjarwetnfaz,itc,1721.0,10.0,35.0,10.0,1,07/13/2020
19963,7535,9,9,3,ttjarwetnfaz,itc,1266.0,19.0,50.0,102.0,0,07/13/2020
19964,7536,11,11,3,ttjarwetnfaz,itc,1186.0,73.0,75.0,171.0,0,07/13/2020
19965,7537,13,13,3,ttjarwetnfaz,itc,1338.0,15.0,30.0,10.0,1,07/13/2020
19966,7538,15,15,3,ttjarwetnfaz,itc,1065.0,64.0,80.0,100.0,0,07/13/2020
19967,7539,17,17,3,ttjarwetnfaz,itc,1443.0,77.0,80.0,39.0,0,07/13/2020
19968,7540,19,19,3,ttjarwetnfaz,itc,1026.0,29.0,30.0,86.0,0,07/13/2020
19969,7541,21,21,3,ttjarwetnfaz,itc,1826.0,31.0,55.0,129.0,0,07/13/2020
19970,7542,23,23,3,ttjarwetnfaz,itc,1042.0,50.0,85.0,7.0,1,07/13/2020
19971,7543,25,25,3,ttjarwetnfaz,itc,1298.0,20.0,60.0,8.0,1,07/13/2020
19972,7544,27,27,3,ttjarwetnfaz,itc,1177.0,24.0,25.0,260.0,0,07/13/2020
19973,7545,29,29,3,ttjarwetnfaz,itc,1586.0,49.0,50.0,127.0,0,07/13/2020
19974,7546,31,31,3,ttjarwetnfaz,itc,3099.0,5.0,55.0,244.0,0,07/13/2020
19975,7547,33,33,3,ttjarwetnfaz,itc,1449.0,4.0,25.0,128.0,0,07/13/2020
19976,7548,35,35,3,ttjarwetnfaz,itc,1411.0,12.0,75.0,128.0,0,07/13/2020
19977,7549,37,37,3,ttjarwetnfaz,itc,1659.0,58.0,60.0,86.0,0,07/13/2020
19978,7550,39,39,3,ttjarwetnfaz,itc,1378.0,28.0,35.0,100.0,0,07/13/2020
19979,7551,41,41,3,ttjarwetnfaz,itc,1618.0,20.0,85.0,13.0,1,07/13/2020
19980,7552,43,43,3,ttjarwetnfaz,itc,1587.0,78.0,80.0,64.0,0,07/13/2020
19981,7553,45,45,3,ttjarwetnfaz,itc,3560.0,59.0,60.0,17.0,0,07/13/2020
19982,7554,47,47,3,ttjarwetnfaz,itc,1452.0,23.0,35.0,87.0,0,07/13/2020
19983,7555,49,49,3,ttjarwetnfaz,itc,2370.0,32.0,75.0,84.0,0,07/13/2020
19984,7556,51,51,3,ttjarwetnfaz,itc,1555.0,25.0,55.0,12.0,1,07/13/2020
19985,7557,53,53,3,ttjarwetnfaz,itc,1674.0,34.0,85.0,250.0,0,07/13/2020
19986,7558,55,55,3,ttjarwetnfaz,itc,1264.0,27.0,30.0,111.0,0,07/13/2020
19987,7559,57,57,3,ttjarwetnfaz,itc,1529.0,40.0,50.0,100.0,0,07/13/2020
19988,10098,5,5,4,ttjarwetnfaz,itc,2007.0,24.0,25.0,260.0,0,07/13/2020
19989,10099,7,7,4,ttjarwetnfaz,itc,1193.0,73.0,75.0,171.0,0,07/13/2020
19990,10100,9,9,4,ttjarwetnfaz,itc,1145.0,13.0,30.0,218.0,0,07/13/2020
19991,10101,11,11,4,ttjarwetnfaz,itc,1154.0,60.0,75.0,100.0,0,07/13/2020
19992,10102,13,13,4,ttjarwetnfaz,itc,1171.0,34.0,85.0,250.0,0,07/13/2020
19993,10103,15,15,4,ttjarwetnfaz,itc,1235.0,79.0,85.0,76.0,0,07/13/2020
19994,10104,17,17,4,ttjarwetnfaz,itc,1027.0,10.0,60.0,122.0,0,07/13/2020
19995,10105,19,19,4,ttjarwetnfaz,itc,1329.0,31.0,35.0,129.0,0,07/13/2020
19996,10106,21,21,4,ttjarwetnfaz,itc,1626.0,20.0,80.0,12.0,1,07/13/2020
19997,10107,23,23,4,ttjarwetnfaz,itc,1129.0,12.0,75.0,128.0,0,07/13/2020
19998,10108,25,25,4,ttjarwetnfaz,itc,1283.0,78.0,80.0,64.0,0,07/13/2020
19999,10109,27,27,4,ttjarwetnfaz,itc,1081.0,20.0,60.0,8.0,1,07/13/2020
20000,10110,29,29,4,ttjarwetnfaz,itc,1755.0,59.0,60.0,17.0,0,07/13/2020
20001,10111,31,31,4,ttjarwetnfaz,itc,1499.0,20.0,25.0,100.0,0,07/13/2020
20002,10112,33,33,4,ttjarwetnfaz,itc,2322.0,39.0,50.0,47.0,0,07/13/2020
20003,10113,35,35,4,ttjarwetnfaz,itc,3994.0,25.0,35.0,25.0,1,07/13/2020
20004,10114,37,37,4,ttjarwetnfaz,itc,1106.0,15.0,30.0,10.0,1,07/13/2020
20005,10115,39,39,4,ttjarwetnfaz,itc,1010.0,25.0,50.0,10.0,1,07/13/2020
20006,10116,41,41,4,ttjarwetnfaz,itc,1018.0,10.0,30.0,8.0,1,07/13/2020
20007,10117,43,43,4,ttjarwetnfaz,itc,2417.0,46.0,85.0,53.0,1,07/13/2020
20008,10118,45,45,4,ttjarwetnfaz,itc,1083.0,32.0,35.0,234.0,0,07/13/2020
20009,10119,47,47,4,ttjarwetnfaz,itc,1025.0,25.0,55.0,75.0,0,07/13/2020
20010,10120,49,49,4,ttjarwetnfaz,itc,1283.0,40.0,80.0,10.0,1,07/13/2020
20011,10121,51,51,4,ttjarwetnfaz,itc,1411.0,4.0,25.0,128.0,0,07/13/2020
20012,10122,53,53,4,ttjarwetnfaz,itc,1290.0,52.0,55.0,144.0,0,07/13/2020
20013,10123,55,55,4,ttjarwetnfaz,itc,1210.0,50.0,55.0,40.0,0,07/13/2020
20014,10124,57,57,4,ttjarwetnfaz,itc,1338.0,49.0,50.0,127.0,0,07/13/2020
20015,12663,5,5,5,ttjarwetnfaz,itc,2018.0,24.0,25.0,260.0,0,07/13/2020
20016,12664,7,7,5,ttjarwetnfaz,itc,1129.0,6.0,25.0,198.0,1,07/13/2020
20017,12665,9,9,5,ttjarwetnfaz,itc,2491.0,4.0,25.0,128.0,0,07/13/2020
20018,12666,11,11,5,ttjarwetnfaz,itc,2162.0,79.0,85.0,76.0,0,07/13/2020
20019,12667,13,13,5,ttjarwetnfaz,itc,1235.0,30.0,60.0,10.0,1,07/13/2020
20020,12668,15,15,5,ttjarwetnfaz,itc,1586.0,40.0,80.0,10.0,1,07/13/2020
20021,12669,17,17,5,ttjarwetnfaz,itc,1266.0,25.0,55.0,75.0,0,07/13/2020
20022,12670,19,19,5,ttjarwetnfaz,itc,1089.0,15.0,30.0,10.0,1,07/13/2020
20023,12671,21,21,5,ttjarwetnfaz,itc,1682.0,28.0,35.0,100.0,0,07/13/2020
20024,12672,23,23,5,ttjarwetnfaz,itc,1169.0,5.0,55.0,244.0,0,07/13/2020
20025,12673,25,25,5,ttjarwetnfaz,itc,1273.0,59.0,60.0,17.0,1,07/13/2020
20026,12674,27,27,5,ttjarwetnfaz,itc,1514.0,49.0,50.0,127.0,0,07/13/2020
20027,12675,29,29,5,ttjarwetnfaz,itc,1130.0,10.0,35.0,10.0,1,07/13/2020
20028,12676,31,31,5,ttjarwetnfaz,itc,1266.0,73.0,75.0,171.0,0,07/13/2020
20029,12677,33,33,5,ttjarwetnfaz,itc,1130.0,20.0,60.0,8.0,1,07/13/2020
20030,12678,35,35,5,ttjarwetnfaz,itc,1242.0,72.0,75.0,104.0,0,07/13/2020
20031,12679,37,37,5,ttjarwetnfaz,itc,1315.0,54.0,85.0,14.0,1,07/13/2020
20032,12680,39,39,5,ttjarwetnfaz,itc,2331.0,39.0,50.0,47.0,0,07/13/2020
20033,12681,41,41,5,ttjarwetnfaz,itc,1395.0,32.0,75.0,84.0,1,07/13/2020
20034,12682,43,43,5,ttjarwetnfaz,itc,3299.0,49.0,50.0,51.0,0,07/13/2020
20035,12683,45,45,5,ttjarwetnfaz,itc,1098.0,20.0,80.0,12.0,1,07/13/2020
20036,12684,47,47,5,ttjarwetnfaz,itc,1066.0,50.0,80.0,100.0,0,07/13/2020
20037,12685,49,49,5,ttjarwetnfaz,itc,1011.0,31.0,35.0,129.0,0,07/13/2020
20038,12686,51,51,5,ttjarwetnfaz,itc,1425.0,80.0,85.0,25.0,0,07/13/2020
20039,12687,53,53,5,ttjarwetnfaz,itc,1052.0,13.0,30.0,218.0,0,07/13/2020
20040,12688,55,55,5,ttjarwetnfaz,itc,1898.0,29.0,30.0,86.0,0,07/13/2020
20041,12689,57,57,5,ttjarwetnfaz,itc,2370.0,50.0,55.0,40.0,0,07/13/2020
20042,15066,5,5,6,ttjarwetnfaz,itc,4314.0,14.0,35.0,15.0,1,07/13/2020
20043,15067,7,7,6,ttjarwetnfaz,itc,1472.0,40.0,50.0,100.0,0,07/13/2020
20044,15068,9,9,6,ttjarwetnfaz,itc,1034.0,33.0,80.0,89.0,0,07/13/2020
20045,15069,11,11,6,ttjarwetnfaz,itc,1129.0,25.0,55.0,12.0,1,07/13/2020
20046,15070,13,13,6,ttjarwetnfaz,itc,1259.0,73.0,75.0,171.0,0,07/13/2020
20047,15071,15,15,6,ttjarwetnfaz,itc,2170.0,34.0,80.0,33.0,1,07/13/2020
20048,15072,17,17,6,ttjarwetnfaz,itc,1458.0,13.0,30.0,218.0,0,07/13/2020
20049,15073,19,19,6,ttjarwetnfaz,itc,3178.0,25.0,35.0,25.0,0,07/13/2020
20050,15074,21,21,6,ttjarwetnfaz,itc,1363.0,23.0,25.0,87.0,0,07/13/2020
20051,15075,23,23,6,ttjarwetnfaz,itc,1489.0,5.0,30.0,122.0,0,07/13/2020
20052,15076,25,25,6,ttjarwetnfaz,itc,1474.0,29.0,30.0,86.0,0,07/13/2020
20053,15077,27,27,6,ttjarwetnfaz,itc,1188.0,5.0,25.0,16.0,1,07/13/2020
20054,15078,29,29,6,ttjarwetnfaz,itc,1523.0,34.0,35.0,183.0,0,07/13/2020
20055,15079,31,31,6,ttjarwetnfaz,itc,1938.0,79.0,85.0,76.0,0,07/13/2020
20056,15080,33,33,6,ttjarwetnfaz,itc,2730.0,20.0,60.0,125.0,0,07/13/2020
20057,15081,35,35,6,ttjarwetnfaz,itc,1155.0,30.0,75.0,15.0,1,07/13/2020
20058,15082,37,37,6,ttjarwetnfaz,itc,1716.0,59.0,60.0,17.0,0,07/13/2020
20059,15083,39,39,6,ttjarwetnfaz,itc,1434.0,72.0,75.0,104.0,0,07/13/2020
20060,15084,41,41,6,ttjarwetnfaz,itc,1530.0,8.0,50.0,128.0,0,07/13/2020
20061,15085,43,43,6,ttjarwetnfaz,itc,1187.0,20.0,85.0,13.0,1,07/13/2020
20062,15086,45,45,6,ttjarwetnfaz,itc,1282.0,31.0,55.0,129.0,0,07/13/2020
20063,15087,47,47,6,ttjarwetnfaz,itc,1090.0,52.0,55.0,144.0,0,07/13/2020
20064,15088,49,49,6,ttjarwetnfaz,itc,1458.0,20.0,25.0,100.0,0,07/13/2020
20065,15089,51,51,6,ttjarwetnfaz,itc,3955.0,64.0,80.0,100.0,0,07/13/2020
20066,15090,53,53,6,ttjarwetnfaz,itc,1466.0,49.0,50.0,127.0,0,07/13/2020
20067,15091,55,55,6,ttjarwetnfaz,itc,1107.0,20.0,60.0,8.0,1,07/13/2020
20068,15092,57,57,6,ttjarwetnfaz,itc,1146.0,34.0,85.0,250.0,0,07/13/2020
20069,17388,5,5,7,ttjarwetnfaz,itc,1756.0,14.0,25.0,131.0,0,07/13/2020
20070,17389,7,7,7,ttjarwetnfaz,itc,1089.0,69.0,75.0,87.0,0,07/13/2020
20071,17390,9,9,7,ttjarwetnfaz,itc,1027.0,78.0,80.0,64.0,0,07/13/2020
20072,17391,11,11,7,ttjarwetnfaz,itc,1250.0,54.0,85.0,14.0,1,07/13/2020
20073,17392,13,13,7,ttjarwetnfaz,itc,1321.0,46.0,50.0,87.0,0,07/13/2020
20074,17393,15,15,7,ttjarwetnfaz,itc,1113.0,82.0,85.0,229.0,0,07/13/2020
20075,17394,17,17,7,ttjarwetnfaz,itc,1298.0,25.0,50.0,10.0,1,07/13/2020
20076,17395,19,19,7,ttjarwetnfaz,itc,2050.0,43.0,75.0,124.0,0,07/13/2020
20077,17396,21,21,7,ttjarwetnfaz,itc,1553.0,60.0,75.0,100.0,0,07/13/2020
20078,17397,23,23,7,ttjarwetnfaz,itc,1546.0,33.0,80.0,89.0,0,07/13/2020
20079,17398,25,25,7,ttjarwetnfaz,itc,1418.0,50.0,60.0,80.0,0,07/13/2020
20080,17399,27,27,7,ttjarwetnfaz,itc,1106.0,11.0,30.0,108.0,0,07/13/2020
20081,17400,29,29,7,ttjarwetnfaz,itc,1274.0,29.0,30.0,86.0,0,07/13/2020
20082,17401,31,31,7,ttjarwetnfaz,itc,3444.0,25.0,55.0,75.0,0,07/13/2020
20083,17402,33,33,7,ttjarwetnfaz,itc,1002.0,20.0,60.0,8.0,1,07/13/2020
20084,17403,35,35,7,ttjarwetnfaz,itc,1467.0,49.0,50.0,51.0,0,07/13/2020
20085,17404,37,37,7,ttjarwetnfaz,itc,1170.0,10.0,35.0,10.0,1,07/13/2020
20086,17405,39,39,7,ttjarwetnfaz,itc,1248.0,20.0,25.0,100.0,0,07/13/2020
20087,17406,41,41,7,ttjarwetnfaz,itc,1163.0,24.0,25.0,260.0,0,07/13/2020
20088,17407,43,43,7,ttjarwetnfaz,itc,1441.0,10.0,35.0,61.0,0,07/13/2020
20089,17408,45,45,7,ttjarwetnfaz,itc,1059.0,31.0,35.0,129.0,0,07/13/2020
20090,17409,47,47,7,ttjarwetnfaz,itc,1322.0,54.0,55.0,116.0,0,07/13/2020
20091,17410,49,49,7,ttjarwetnfaz,itc,1313.0,15.0,30.0,10.0,1,07/13/2020
20092,17411,51,51,7,ttjarwetnfaz,itc,1155.0,5.0,55.0,244.0,0,07/13/2020
20093,17412,53,53,7,ttjarwetnfaz,itc,1379.0,50.0,85.0,7.0,1,07/13/2020
20094,17413,55,55,7,ttjarwetnfaz,itc,2851.0,53.0,60.0,22.0,0,07/13/2020
20095,17414,57,57,7,ttjarwetnfaz,itc,1443.0,20.0,80.0,12.0,1,07/13/2020
20096,19845,5,5,8,ttjarwetnfaz,itc,3257.0,4.0,25.0,128.0,0,07/13/2020
20097,19846,7,7,8,ttjarwetnfaz,itc,1258.0,25.0,55.0,75.0,0,07/13/2020
20098,19847,9,9,8,ttjarwetnfaz,itc,1234.0,49.0,50.0,51.0,0,07/13/2020
20099,19848,11,11,8,ttjarwetnfaz,itc,1138.0,15.0,30.0,10.0,1,07/13/2020
20100,19849,13,13,8,ttjarwetnfaz,itc,1442.0,59.0,60.0,17.0,0,07/13/2020
20101,19850,15,15,8,ttjarwetnfaz,itc,1161.0,82.0,85.0,229.0,0,07/13/2020
20102,19851,17,17,8,ttjarwetnfaz,itc,1043.0,31.0,35.0,129.0,0,07/13/2020
20103,19852,19,19,8,ttjarwetnfaz,itc,1026.0,25.0,75.0,8.0,1,07/13/2020
20104,19853,21,21,8,ttjarwetnfaz,itc,1484.0,59.0,60.0,106.0,0,07/13/2020
20105,19854,23,23,8,ttjarwetnfaz,itc,1450.0,20.0,25.0,100.0,0,07/13/2020
20106,19855,25,25,8,ttjarwetnfaz,itc,1995.0,33.0,80.0,89.0,0,07/13/2020
20107,19856,27,27,8,ttjarwetnfaz,itc,1371.0,25.0,55.0,12.0,1,07/13/2020
20108,19857,29,29,8,ttjarwetnfaz,itc,1410.0,50.0,80.0,100.0,0,07/13/2020
20109,19858,31,31,8,ttjarwetnfaz,itc,1779.0,29.0,30.0,215.0,0,07/13/2020
20110,19859,33,33,8,ttjarwetnfaz,itc,1435.0,69.0,75.0,87.0,0,07/13/2020
20111,19860,35,35,8,ttjarwetnfaz,itc,5939.0,60.0,75.0,100.0,0,07/13/2020
20112,19861,37,37,8,ttjarwetnfaz,itc,1704.0,25.0,35.0,25.0,0,07/13/2020
20113,19862,39,39,8,ttjarwetnfaz,itc,1129.0,10.0,35.0,10.0,1,07/13/2020
20114,19863,41,41,8,ttjarwetnfaz,itc,1234.0,5.0,55.0,244.0,0,07/13/2020
20115,19864,43,43,8,ttjarwetnfaz,itc,1041.0,54.0,85.0,14.0,1,07/13/2020
20116,19865,45,45,8,ttjarwetnfaz,itc,1546.0,50.0,85.0,7.0,1,07/13/2020
20117,19866,47,47,8,ttjarwetnfaz,itc,1266.0,20.0,60.0,8.0,1,07/13/2020
20118,19867,49,49,8,ttjarwetnfaz,itc,1339.0,29.0,30.0,86.0,0,07/13/2020
20119,19868,51,51,8,ttjarwetnfaz,itc,1747.0,40.0,50.0,100.0,0,07/13/2020
20120,19869,53,53,8,ttjarwetnfaz,itc,2307.0,39.0,50.0,47.0,0,07/13/2020
20121,19870,55,55,8,ttjarwetnfaz,itc,1641.0,14.0,25.0,131.0,0,07/13/2020
20122,19871,57,57,8,ttjarwetnfaz,itc,2026.0,78.0,80.0,64.0,0,07/13/2020
20123,22275,5,5,9,ttjarwetnfaz,itc,1559.0,39.0,50.0,47.0,0,07/13/2020
20124,22276,7,7,9,ttjarwetnfaz,itc,1177.0,24.0,25.0,260.0,0,07/13/2020
20125,22277,9,9,9,ttjarwetnfaz,itc,1088.0,20.0,85.0,13.0,1,07/13/2020
20126,22278,11,11,9,ttjarwetnfaz,itc,1145.0,69.0,75.0,87.0,0,07/13/2020
20127,22279,13,13,9,ttjarwetnfaz,itc,1266.0,5.0,55.0,244.0,0,07/13/2020
20128,22280,15,15,9,ttjarwetnfaz,itc,1410.0,72.0,75.0,104.0,0,07/13/2020
20129,22281,17,17,9,ttjarwetnfaz,itc,1164.0,30.0,75.0,15.0,1,07/13/2020
20130,22282,19,19,9,ttjarwetnfaz,itc,1609.0,34.0,80.0,33.0,1,07/13/2020
20131,22283,21,21,9,ttjarwetnfaz,itc,1642.0,10.0,30.0,8.0,1,07/13/2020
20132,22284,23,23,9,ttjarwetnfaz,itc,1217.0,50.0,55.0,100.0,0,07/13/2020
20133,22285,25,25,9,ttjarwetnfaz,itc,1321.0,82.0,85.0,229.0,0,07/13/2020
20134,22286,27,27,9,ttjarwetnfaz,itc,1403.0,20.0,60.0,125.0,0,07/13/2020
20135,22287,29,29,9,ttjarwetnfaz,itc,1394.0,24.0,25.0,104.0,0,07/13/2020
20136,22288,31,31,9,ttjarwetnfaz,itc,1514.0,50.0,80.0,100.0,0,07/13/2020
20137,22289,33,33,9,ttjarwetnfaz,itc,1458.0,20.0,60.0,8.0,1,07/13/2020
20138,22290,35,35,9,ttjarwetnfaz,itc,2099.0,5.0,30.0,122.0,0,07/13/2020
20139,22291,37,37,9,ttjarwetnfaz,itc,1825.0,25.0,35.0,25.0,0,07/13/2020
20140,22292,39,39,9,ttjarwetnfaz,itc,1658.0,13.0,30.0,218.0,0,07/13/2020
20141,22293,41,41,9,ttjarwetnfaz,itc,2130.0,31.0,35.0,129.0,0,07/13/2020
20142,22294,43,43,9,ttjarwetnfaz,itc,1955.0,58.0,60.0,86.0,0,07/13/2020
20143,22295,45,45,9,ttjarwetnfaz,itc,2337.0,46.0,85.0,53.0,0,07/13/2020
20144,22296,47,47,9,ttjarwetnfaz,itc,1499.0,20.0,25.0,100.0,0,07/13/2020
20145,22297,49,49,9,ttjarwetnfaz,itc,1523.0,40.0,50.0,100.0,0,07/13/2020
20146,22298,51,51,9,ttjarwetnfaz,itc,1833.0,49.0,50.0,127.0,0,07/13/2020
20147,22299,53,53,9,ttjarwetnfaz,itc,1417.0,25.0,55.0,12.0,1,07/13/2020
20148,22300,55,55,9,ttjarwetnfaz,itc,1571.0,14.0,35.0,15.0,1,07/13/2020
20149,22301,57,57,9,ttjarwetnfaz,itc,1354.0,64.0,80.0,100.0,0,07/13/2020
20150,24678,5,5,10,ttjarwetnfaz,itc,2037.0,54.0,85.0,14.0,1,07/13/2020
20151,24679,7,7,10,ttjarwetnfaz,itc,1127.0,29.0,30.0,215.0,0,07/13/2020
20152,24680,9,9,10,ttjarwetnfaz,itc,1170.0,77.0,80.0,39.0,0,07/13/2020
20153,24681,11,11,10,ttjarwetnfaz,itc,1178.0,31.0,55.0,129.0,0,07/13/2020
20154,24682,13,13,10,ttjarwetnfaz,itc,1273.0,60.0,75.0,100.0,0,07/13/2020
20155,24683,15,15,10,ttjarwetnfaz,itc,1130.0,30.0,60.0,10.0,1,07/13/2020
20156,24684,17,17,10,ttjarwetnfaz,itc,1195.0,20.0,85.0,13.0,1,07/13/2020
20157,24685,19,19,10,ttjarwetnfaz,itc,1090.0,27.0,30.0,111.0,0,07/13/2020
20158,24686,21,21,10,ttjarwetnfaz,itc,1116.0,6.0,25.0,198.0,0,07/13/2020
20159,24687,23,23,10,ttjarwetnfaz,itc,1266.0,50.0,55.0,100.0,0,07/13/2020
20160,24688,25,25,10,ttjarwetnfaz,itc,1714.0,10.0,35.0,10.0,1,07/13/2020
20161,24689,27,27,10,ttjarwetnfaz,itc,2402.0,14.0,25.0,131.0,0,07/13/2020
20162,24690,29,29,10,ttjarwetnfaz,itc,1210.0,4.0,25.0,128.0,0,07/13/2020
20163,24691,31,31,10,ttjarwetnfaz,itc,1107.0,40.0,50.0,100.0,0,07/13/2020
20164,24692,33,33,10,ttjarwetnfaz,itc,1201.0,50.0,80.0,100.0,0,07/13/2020
20165,24693,35,35,10,ttjarwetnfaz,itc,1114.0,30.0,75.0,15.0,1,07/13/2020
20166,24694,37,37,10,ttjarwetnfaz,itc,1243.0,32.0,35.0,234.0,0,07/13/2020
20167,24695,39,39,10,ttjarwetnfaz,itc,1794.0,10.0,60.0,122.0,0,07/13/2020
20168,24696,41,41,10,ttjarwetnfaz,itc,1466.0,49.0,50.0,127.0,0,07/13/2020
20169,24697,43,43,10,ttjarwetnfaz,itc,1202.0,25.0,55.0,75.0,0,07/13/2020
20170,24698,45,45,10,ttjarwetnfaz,itc,1227.0,78.0,80.0,64.0,0,07/13/2020
20171,24699,47,47,10,ttjarwetnfaz,itc,1228.0,58.0,60.0,86.0,0,07/13/2020
20172,24700,49,49,10,ttjarwetnfaz,itc,1418.0,32.0,75.0,84.0,0,07/13/2020
20173,24701,51,51,10,ttjarwetnfaz,itc,1442.0,10.0,50.0,16.0,1,07/13/2020
20174,24702,53,53,10,ttjarwetnfaz,itc,1276.0,28.0,35.0,100.0,0,07/13/2020
20175,24703,55,55,10,ttjarwetnfaz,itc,1034.0,15.0,30.0,10.0,1,07/13/2020
20176,24704,57,57,10,ttjarwetnfaz,itc,1163.0,82.0,85.0,229.0,0,07/13/2020
20177,27027,5,5,11,ttjarwetnfaz,itc,2626.0,34.0,85.0,250.0,0,07/13/2020
20178,27028,7,7,11,ttjarwetnfaz,itc,1096.0,79.0,85.0,190.0,0,07/13/2020
20179,27029,9,9,11,ttjarwetnfaz,itc,1050.0,28.0,35.0,100.0,0,07/13/2020
20180,27030,11,11,11,ttjarwetnfaz,itc,1137.0,49.0,50.0,127.0,0,07/13/2020
20181,27031,13,13,11,ttjarwetnfaz,itc,1314.0,11.0,30.0,108.0,0,07/13/2020
20182,27032,15,15,11,ttjarwetnfaz,itc,1192.0,73.0,75.0,171.0,0,07/13/2020
20183,27033,17,17,11,ttjarwetnfaz,itc,1890.0,77.0,80.0,39.0,0,07/13/2020
20184,27034,19,19,11,ttjarwetnfaz,itc,1019.0,40.0,80.0,10.0,1,07/13/2020
20185,27035,21,21,11,ttjarwetnfaz,itc,1026.0,30.0,60.0,10.0,1,07/13/2020
20186,27036,23,23,11,ttjarwetnfaz,itc,1010.0,23.0,25.0,87.0,0,07/13/2020
20187,27037,25,25,11,ttjarwetnfaz,itc,3258.0,24.0,25.0,260.0,0,07/13/2020
20188,27038,27,27,11,ttjarwetnfaz,itc,1130.0,20.0,60.0,125.0,0,07/13/2020
20189,27039,29,29,11,ttjarwetnfaz,itc,1170.0,50.0,55.0,100.0,0,07/13/2020
20190,27040,31,31,11,ttjarwetnfaz,itc,1153.0,49.0,50.0,51.0,0,07/13/2020
20191,27041,33,33,11,ttjarwetnfaz,itc,1257.0,32.0,75.0,84.0,0,07/13/2020
20192,27042,35,35,11,ttjarwetnfaz,itc,1122.0,50.0,55.0,40.0,0,07/13/2020
20193,27043,37,37,11,ttjarwetnfaz,itc,1314.0,8.0,50.0,128.0,0,07/13/2020
20194,27044,39,39,11,ttjarwetnfaz,itc,1315.0,4.0,25.0,128.0,0,07/13/2020
20195,27045,41,41,11,ttjarwetnfaz,itc,1464.0,10.0,35.0,10.0,1,07/13/2020
20196,27046,43,43,11,ttjarwetnfaz,itc,1113.0,15.0,30.0,10.0,1,07/13/2020
20197,27047,45,45,11,ttjarwetnfaz,itc,1298.0,23.0,35.0,87.0,0,07/13/2020
20198,27048,47,47,11,ttjarwetnfaz,itc,1282.0,20.0,85.0,13.0,1,07/13/2020
20199,27049,49,49,11,ttjarwetnfaz,itc,1273.0,12.0,75.0,128.0,0,07/13/2020
20200,27050,51,51,11,ttjarwetnfaz,itc,3266.0,53.0,60.0,22.0,0,07/13/2020
20201,27051,53,53,11,ttjarwetnfaz,itc,1314.0,64.0,80.0,100.0,0,07/13/2020
20202,27052,55,55,11,ttjarwetnfaz,itc,1522.0,20.0,55.0,7.0,1,07/13/2020
20203,27053,57,57,11,ttjarwetnfaz,itc,1731.0,29.0,30.0,86.0,0,07/13/2020
20204,29322,5,5,12,ttjarwetnfaz,itc,1603.0,19.0,50.0,102.0,0,07/13/2020
20205,29323,7,7,12,ttjarwetnfaz,itc,1169.0,69.0,75.0,87.0,0,07/13/2020
20206,29324,9,9,12,ttjarwetnfaz,itc,1154.0,5.0,30.0,122.0,0,07/13/2020
20207,29325,11,11,12,ttjarwetnfaz,itc,1064.0,54.0,55.0,116.0,0,07/13/2020
20208,29326,13,13,12,ttjarwetnfaz,itc,8548.0,50.0,80.0,100.0,0,07/13/2020
20209,29327,15,15,12,ttjarwetnfaz,itc,1082.0,20.0,60.0,8.0,1,07/13/2020
20210,29328,17,17,12,ttjarwetnfaz,itc,1058.0,11.0,30.0,108.0,0,07/13/2020
20211,29329,19,19,12,ttjarwetnfaz,itc,1028.0,23.0,25.0,87.0,0,07/13/2020
20212,29330,21,21,12,ttjarwetnfaz,itc,1226.0,20.0,25.0,100.0,0,07/13/2020
20213,29331,23,23,12,ttjarwetnfaz,itc,1259.0,50.0,55.0,40.0,0,07/13/2020
20214,29332,25,25,12,ttjarwetnfaz,itc,1650.0,8.0,50.0,128.0,0,07/13/2020
20215,29333,27,27,12,ttjarwetnfaz,itc,1402.0,25.0,75.0,8.0,1,07/13/2020
20216,29334,29,29,12,ttjarwetnfaz,itc,1762.0,59.0,60.0,17.0,0,07/13/2020
20217,29335,31,31,12,ttjarwetnfaz,itc,2312.0,80.0,85.0,25.0,0,07/13/2020
20218,29336,33,33,12,ttjarwetnfaz,itc,1345.0,78.0,80.0,64.0,0,07/13/2020
20219,29337,35,35,12,ttjarwetnfaz,itc,1890.0,49.0,50.0,51.0,0,07/13/2020
20220,29338,37,37,12,ttjarwetnfaz,itc,1716.0,23.0,35.0,87.0,0,07/13/2020
20221,29339,39,39,12,ttjarwetnfaz,itc,1755.0,24.0,25.0,104.0,0,07/13/2020
20222,29340,41,41,12,ttjarwetnfaz,itc,1666.0,29.0,30.0,215.0,0,07/13/2020
20223,29341,43,43,12,ttjarwetnfaz,itc,1458.0,73.0,75.0,171.0,0,07/13/2020
20224,29342,45,45,12,ttjarwetnfaz,itc,1906.0,46.0,85.0,53.0,0,07/13/2020
20225,29343,47,47,12,ttjarwetnfaz,itc,1259.0,14.0,35.0,15.0,1,07/13/2020
20226,29344,49,49,12,ttjarwetnfaz,itc,1563.0,53.0,60.0,22.0,1,07/13/2020
