-2.8865,-1.6037,-3.8259,-0.27028,-0.26401,0.59798,-3.3713,-0.8215,0.099158,-0.84486,-4.3945,-0.22181
0.71643,-0.60625,-2.0014,0.41829,0.13755,0.14456,1.4789,0.18593,0.48886,2.6539,1.2187,0.19892
1.7336,0.97694,2.4206,3.5825,1.2635,2.9984,1.9662,3.5825,0.81429,1.1746,NaN,NaN
0.385,3.4572,3.4457,2.708,0.55969,3.0142,3.0292,3.081,3.3603,2.8239,2.2406,2.7009
1.6888,1.7062,1.5206,1.2444,1.7709,2.4251,1.7155,2.8617,1.8843,1.5671,2.0301,2.7628
2.1643,2.5128,2.2646,2.0989,2.128,2.4143,2.5724,1.974,2.6437,1.9841,NaN,1.9841
2.0886,-5.5691,-3.4541,-4.0707,-1.9658,-1.992,-2.234,-2.3686,-1.738,-1.2558,1.4801,-2.1191
-3.0078,1.8808,-5.9521,0.94863,1.9151,-3.7533,-1.5678,-0.81926,-3.396,-3.0649,-0.16028,-2.1524
2.7627,2.8145,3.1548,3.0519,3.1903,2.8314,3.0163,3.1548,3.1548,3.1548,3.1194,3.1007
-5.3222,-0.61666,-5.8829,-3.4169,-3.0665,-3.3496,-2.0536,-3.8628,-3.7856,-3.6035,-4.2347,-5.4615
3.3767,2.2787,1.0197,1.1039,1.9503,1.4342,2.0089,1.1831,0.82349,1.4066,1.7625,0.7005
-0.45995,-4.2848,-3.2118,-4.629,0.71881,-2.2886,-0.092174,-4.4566,0.38015,-0.90994,-2.5938,-1.1088
-2.2438,1.6919,-0.89084,-1.8597,0.69406,1.1291,-2.6059,1.4542,-3.8403,-1.2712,-0.91483,3.1586
NaN,-1.7788,-0.62486,0.12228,0.54846,-2.29,-0.82448,-1.5565,-0.40801,0.48683,0.48228,-0.39236
0.84829,1.686,-0.92,0.48565,1.3192,-0.8755,0.44505,2.0231,1.7913,1.2592,-0.63006,0.72658
3.2937,3.7305,3.2495,2.3618,3.3025,3.3279,NaN,NaN,3.3941,3.2931,3.2982,3.0265
-8.3688,-8.8324,-9.1785,-9.1038,-8.1435,-11.666,-9.6576,-8.0348,-8.0659,-8.1539,-9.3934,-6.1583
-2.0475,-1.0819,-0.62677,-0.87732,-1.6889,-1.6407,-1.4533,-1.7198,-2.4791,-6.1315,-4.6107,-3.6234
1.0091,1.5804,1.4055,1.8882,1.4687,2.1798,2.0161,2.0851,2.4523,2.0872,2.3652,2.1525
3.1594,2.6251,1.8938,2.645,2.4093,2.0615,3.7198,3.4529,1.6952,2.8023,1.1807,0.1746
